HEADER,SUB,ITEM,UNIT,DESCRIPTION,IMPORT RATE,EKSPORT RATE,TRQ,SST,EXCISE,CESS 1,CESS 2,CESS 3,IMPPRO,EKSPRO
8704,42,4700,u,"- - - - - Armoured cargo vehicles for transporting valuables, g.v.w. exceeding 10 t but not exceeding 20 t",30.00%,0.00%,,10.00%,,,,,,
8704,42,5100,u,- - - - - - g.v.w. exceeding 6 t but not exceeding 10 t,30.00%,0.00%,,10.00%,,,,,,
8704,42,5900,u,- - - - - - Other,30.00%,0.00%,,10.00%,,,,,,
8704,43,,,- - g.v.w. exceeding 20 tonnes :,,,,,,,,,,
8704,43,1100,u,- - - - - Refrigerated lorries (trucks),0.00%,0.00%,,0.00%,,,,,,
8704,43,1900,u,- - - - - Other,0.00%,0.00%,,0.00%,,,,,,
8704,43,2100,u,- - - - - Refrigerated lorries (trucks),30.00%,0.00%,,10.00%,,,,,,
8704,43,2200,u,- - - - - Refuse/garbage collection vehicles having a refuse compressing device,30.00%,0.00%,,10.00%,,,,,,
8704,43,2300,u,- - - - - Tanker vehicles; bulk-cement lorries (trucks),30.00%,0.00%,,10.00%,,,,,,
8704,43,2400,u,- - - - - Armoured cargo vehicles for transporting valuables,30.00%,0.00%,,10.00%,,,,,,
8704,43,2500,u,- - - - - Hooklift lorries (trucks),30.00%,0.00%,,10.00%,,,,,,
8704,43,2900,u,- - - - - Other,30.00%,0.00%,,10.00%,,,,,,
8704,43,5100,u,- - - - - Refrigerated lorries (trucks),0.00%,0.00%,,0.00%,,,,,,
8704,43,5900,u,- - - - - Other,0.00%,0.00%,,0.00%,,,,,,
8704,43,6100,u,- - - - - Refrigerated lorries (trucks),30.00%,0.00%,,10.00%,,,,,,
8704,43,6200,u,- - - - - Refuse/garbage collection vehicles having a refuse compressing device,30.00%,0.00%,,10.00%,,,,,,
